transaction_date,ticker,asset_description,type,amount,state,ptr_link,industry,sector,party,chamber,member,year,last_name,member_id
2021-06-07,NTAP,NetApp Inc Stock,sale_full,35000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218132.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-06-17,NTAP,NetApp Inc Stock,purchase,35000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218132.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-06-28,NTAP,NetApp Inc Stock,sale_full,35000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218132.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-05-17,NTAP,NetApp Inc Stock - IRA,sale_full,10000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218132.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-05-28,NTAP,NetApp Inc Stock - IRA,purchase,35000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218132.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-06-07,NTAP,NetApp Inc Stock - IRA,sale_full,35000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218132.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-06-17,NTAP,NetApp Inc Stock - IRA,purchase,35000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218132.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-06-28,NTAP,NetApp Inc Stock - IRA,sale_full,35000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218132.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-05-17,NTAP,NetApp Inc Stock - IRA,sale_full,10000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218132.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-05-28,NTAP,NetApp Inc Stock - IRA,purchase,35000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218132.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-06-07,NTAP,NetApp Inc Stock - IRA,sale_full,35000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218132.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-07-17,NTAP,NetApp Inc Stock - IRA,purchase,35000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218132.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-06-28,NTAP,NetApp Inc Stock - IRA,sale_full,35000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218132.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-11-08,CAPL,CrossAmerica partners LP Common Units representing limited partner interests,sale_full,375000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019780.pdf,Oil Refining/Marketing,Energy,Republican,House,Mark E. Green,2021,green,G000590
2021-11-01,ENBL,Enable Midstream Partners LP Common Units representing limited partner interests,sale_full,35000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019780.pdf,,,Republican,House,Mark E. Green,2021,green,G000590
2021-11-08,MPLX,MPLX LP Common Units representing limited partner interests,purchase,750000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019780.pdf,Natural Gas Distribution,Energy,Republican,House,Mark E. Green,2021,green,G000590
2021-11-08,USAC,USA Compression Partners LP Common Units representing limited partner interests,sale_full,375000,TN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019780.pdf,Oilfield Services/Equipment,Energy,Republican,House,Mark E. Green,2021,green,G000590
2021-10-04,KO,Coca-Cola Company,purchase,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019848.pdf,Beverages (Production/Distribution),Consumer Non-Durables,Democrat,House,Lloyd Doggett,2021,doggett,D000399
2021-11-08,NTAP,NetApp Inc,sale_full,35000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218442.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-11-08,NTAP,NetApp Inc,purchase,35000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218442.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-11-08,NTAP,NetApp Inc,sale_full,10000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218442.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-11-08,NTAP,NetApp Inc,purchase,10000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218442.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-11-08,NTAP,NetApp Inc,sale_full,10000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218442.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-11-08,NTAP,NetApp Inc,purchase,10000,CO,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218442.pdf,Electronic Components,Technology,Republican,House,Doug Lamborn,2021,lamborn,L000564
2021-11-08,SCI,Service Corporation International,sale_partial,10000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019852.pdf,Other Consumer Services,Consumer Services,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-11-09,SCI,Service Corporation International,sale_partial,10000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019852.pdf,Other Consumer Services,Consumer Services,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-11-10,SCI,Service Corporation International,sale_partial,10000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019852.pdf,Other Consumer Services,Consumer Services,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-11-10,SCI,Service Corporation International,sale_partial,10000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019852.pdf,Other Consumer Services,Consumer Services,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-10-28,ABT,Abbot Laboratories,sale_full,10000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Major Pharmaceuticals,Health Care,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,GOOGL,Alphabet Inc -  Class A,sale_full,35000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,"Computer Software: Programming, Data Processing",Technology,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,AAPL,Apple Inc,purchase,375000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Computer Manufacturing,Technology,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,BDX,"Becton, Dickinson & Company",sale_full,10000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Medical/Dental Instruments,Health Care,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,BMY,Bristol-Myers Squibb Company,sale_full,10000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Major Pharmaceuticals,Health Care,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,BEP,Brookfield Renewable Partners LP,sale_full,10000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,,,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,CSCO,Cisco Systems Inc,sale_full,35000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Computer Communications Equipment,Technology,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,CLF,Cleveland-Cliffs Inc,sale_full,35000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Precious Metals,Basic Industries,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,COST,Costco Wholesale Corporation,sale_full,35000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Department/Specialty Retail Stores,Consumer Services,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,CVS,CVS Health Corporation,sale_full,35000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Medical/Nursing Services,Health Care,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,DCI,Donaldson Company,sale_full,10000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Pollution Control Equipment,Industrials,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,EWBC,East West Bancorp Inc,sale_full,35000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Commercial Banks,Finance,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,ETN,"Eaton Corporation, PLC Ordinary Shares",sale_full,35000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Industrial Machinery/Components,Technology,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,HON,Honeywell International Inc,sale_full,10000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Aerospace,Capital Goods,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,IBM,International Business Machines Corporation,sale_full,10000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Computer Manufacturing,Technology,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,J,Jacobs Engineering Group In,sale_full,35000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Military/Government/Technical,Basic Industries,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,JPM,JP Morgan Chase & Co,sale_full,35000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Major Banks,Finance,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,LOW,Lowe's Companies Inc,sale_full,35000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,RETAIL: Building Materials,Consumer Services,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,LUMN,Lumen Technologies Inc,sale_full,10000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Telecommunications Equipment,Telecommunications,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,MSB,Mesabi Trust,sale_full,10000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Metal Mining,Basic Materials,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,PYPL,Paypal Holdings Inc,sale_full,10000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Business Services,Miscellaneous,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-10-28,VMW,VMWare Inc Common Stock - Class A,purchase,10000,WA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019850.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Kim Schrier,2021,schrier,S001216
2021-11-10,CVS,CVS Health Corporation,sale_full,35000,NY,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019847.pdf,Medical/Nursing Services,Health Care,Democrat,House,Thomas Suozzi,2021,suozzi,S001201
2021-11-04,DOW,Dow Inc,purchase,35000,NY,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019847.pdf,,,Democrat,House,Thomas Suozzi,2021,suozzi,S001201
2021-11-04,FINX,Global X FinTech ETF,purchase,35000,NY,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019847.pdf,,,Democrat,House,Thomas Suozzi,2021,suozzi,S001201
2021-11-04,PYPL,Paypal Holdings Inc,purchase,75000,NY,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019847.pdf,Business Services,Miscellaneous,Democrat,House,Thomas Suozzi,2021,suozzi,S001201
2021-11-04,SLB,Schlumberger NV,purchase,35000,NY,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019847.pdf,Oilfield Services/Equipment,Energy,Democrat,House,Thomas Suozzi,2021,suozzi,S001201
2021-11-10,BK,The Bank of New York Mellon Corporation,sale_full,75000,NY,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019847.pdf,Major Banks,Finance,Democrat,House,Thomas Suozzi,2021,suozzi,S001201
2021-11-04,TJX,TJX Companies Inc,purchase,35000,NY,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019847.pdf,Clothing/Shoe/Accessory Stores,Consumer Services,Democrat,House,Thomas Suozzi,2021,suozzi,S001201
2023-02-13,GOOGL,Alphabet Inc - Class A,purchase,10000,MA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022490.pdf,"Computer Software: Programming, Data Processing",Technology,Democrat,House,William R. Keating,2023,keating,K000375
2023-01-13,JPM,JP Morgan Chase & Co,purchase,10000,MA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022490.pdf,Major Banks,Finance,Democrat,House,William R. Keating,2023,keating,K000375
2023-02-13,LRCX,Lam Research Corporation,purchase,10000,MA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022490.pdf,Industrial Machinery/Components,Technology,Democrat,House,William R. Keating,2023,keating,K000375
2023-01-13,NXPI,NXP Semiconductors NV,purchase,10000,MA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022490.pdf,Semiconductors,Technology,Democrat,House,William R. Keating,2023,keating,K000375
2023-02-13,PNC,"PNC Financial Services Group, Inc",purchase,10000,MA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022490.pdf,Major Banks,Finance,Democrat,House,William R. Keating,2023,keating,K000375
2023-02-13,VEEV,Veeva Systems Inc Class A,purchase,10000,MA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022490.pdf,,,Democrat,House,William R. Keating,2023,keating,K000375
2022-07-29,ALIZY,Allianz SE ADR,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,,,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-20,GOOG,Alphabet Inc - Class C Capital Stock,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,"Computer Software: Programming, Data Processing",Technology,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-27,GOOG,Alphabet Inc Class C Capital Stock,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,"Computer Software: Programming, Data Processing",Technology,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-15,AAPL,Apple Inc,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Computer Manufacturing,Technology,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-15,COF,Capital One Financial Corporation,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Major Banks,Finance,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-15,DE,Deere & Company,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Industrial Machinery/Components,Capital Goods,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-29,DE,Deere & Company,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Industrial Machinery/Components,Capital Goods,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-15,EFX,Equifax Inc,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Advertising,Finance,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-15,FIS,Fidelity National Information Services Inc,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Business Services,Miscellaneous,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-22,HELE,Helen of Troy Limited,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Home Furnishings,Consumer Durables,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-19,IBM,International Business Machines Corporation,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Computer Manufacturing,Technology,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-15,INTU,Intuit Inc,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-22,MEDP,Medplace Holdings Inc,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Biotechnology: Commercial Physical & Biological Resarch,Health Care,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-15,MSFT,Microsoft Corporation,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-15,NTDOY,Nintendo Co LTD ADR,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,,,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-25,NOVT,Novanta Inc - Common Shares,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,,,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-15,ORCL,Oracle Corporation,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-22,RBA,Ritchie Bros Auctioneers Incorporated,sale_partial,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Business Services,Miscellaneous,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-21,CRM,Salesforce In,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-15,SSDOY,Shiseido Co Ltf Ord American Depositary Shares,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,,,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-15,SBUX,Starbucks Corporation,purchase,35000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Restaurants,Consumer Services,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-15,SIVB,SVB Financial Group,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Major Banks,Finance,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-15,TGT,Target Corporation,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Department/Specialty Retail Stores,Consumer Services,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-15,TT,Trane Technologies plc,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Auto Parts:O.E.M.,Capital Goods,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
2022-07-15,UPS,United Parcel Service Inc,purchase,10000,NJ,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021563.pdf,Trucking Freight/Courier Services,Transportation,Democrat,House,Josh Gottheimer,2022,gottheimer,G000583
